"code","iso","country","OCP.ind.1995","OCP.ind.1996","OCP.ind.1997","OCP.ind.1998","OCP.ind.1999","OCP.ind.2000","OCP.ind.2001","OCP.ind.2002","OCP.ind.2003","OCP.ind.2004","OCP.ind.2005","OCP.ind.2006","OCP.ind.2007","OCP.ind.2008","OCP.ind.2009","OCP.ind.2010","OCP.ind.2011","OCP.ind.2012","OCP.ind.2013","OCP.ind.2014","OCP.ind.2015","OCP.ind.2016","OCP.ind.2017","OCP.ind.2018","OCP.ind.2019","OCP.ind.2020","OCP.ind.2021","OCP.ind.2022"
798,"TUV","Tuvalu",72.1036400109398,71.9433845451373,71.783129079335,71.6228736135325,71.4626181477301,71.3023626819277,71.1359225782595,70.9694824745912,70.8030423709231,70.6366022672549,70.4701621635866,70.3586673619913,70.2471725603961,70.1356777588008,70.0241829572055,69.9126881556102,69.6878953397766,69.4631025239431,69.2383097081096,69.0135168922761,68.7887240764425,68.792122439243,68.7955208020433,68.7989191648437,68.802317527644,68.8057158904444,68.8057158904444,68.8057158904444
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",20.7054454237746,20.7981366146133,20.890827805452,20.9835189962906,21.0762101871293,21.1689013779679,21.180845408526,21.192789439084,21.204733469642,21.2166775002,21.228621530758,21.2824727110513,21.3363238913446,21.3901750716378,21.4440262519311,21.4978774322244,20.3604839937568,19.2230905552891,18.0856971168214,16.9483036783538,15.8109102398861,16.7339827617039,17.6570552835218,18.5801278053395,19.5032003271574,20.4262728489751,20.4262728489751,20.4262728489751
784,"ARE","United Arab Emirates",33.5517604118514,33.122410326223,32.6930602405947,32.2637101549664,31.834360069338,31.4050099837096,30.7555712415646,30.1061324994195,29.4566937572745,28.8072550151294,28.1578162729844,27.1487920537267,26.1397678344689,25.1307436152111,24.1217193959533,23.1126951766956,20.4747899327061,17.8368846887168,15.1989794447274,12.561074200738,9.92316895674857,10.6972734242188,11.4713778916889,12.2454823591591,13.0195868266292,13.7936912940994,13.7936912940994,13.7936912940994
826,"GBR","United Kingdom",17.4917429048855,17.4690749407303,17.4464069765753,17.4237390124201,17.4010710482651,17.3784030841099,17.3366518989406,17.2949007137714,17.2531495286021,17.2113983434329,17.1696471582636,17.1044210374641,17.0391949166646,16.9739687958651,16.9087426750657,16.8435165542662,17.101740856245,17.3599651582239,17.6181894602028,17.8764137621816,18.1346380641605,19.3929096430782,20.6511812219959,21.9094528009137,23.1677243798315,24.4259959587492,24.4259959587492,24.4259959587492
840,"USA","United States of America",1.28543405081855,1.22879665720693,1.1721592635953,1.1155218699837,1.05888447637209,1.00224708276046,0.945132276935936,0.888017471111382,0.830902665286871,0.773787859462345,0.716673053637791,0.637225399126038,0.557777744614256,0.478330090102503,0.398882435590721,0.319434781078968,0.926269845593097,1.53310491010721,2.13993997462134,2.74677503913546,3.35361010364959,4.77848377184105,6.20335744003241,7.62823110822386,9.0531047764153,10.4779784446067,10.4779784446067,10.4779784446067
858,"URY","Uruguay",34.3073513047223,34.368412621426,34.4294739381298,34.4905352548336,34.5515965715373,34.6126578882411,34.6495092220924,34.6863605559437,34.7232118897949,34.7600632236462,34.7969145574975,35.662232855868,36.5275511542385,37.392869452609,38.2581877509795,39.12350604935,39.1915271495134,39.2595482496768,39.3275693498403,39.3955904500037,39.463611550167,41.0929903590276,42.7223691678881,44.3517479767486,45.9811267856091,47.6105055944697,47.6105055944697,47.6105055944697
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",57.3213485456162,57.138621144778,56.9558937439399,56.7731663431018,56.5904389422637,56.4077115414256,56.2356225943943,56.063533647363,55.8914447003319,55.7193557533006,55.5472668062693,55.2488976429618,54.9505284796544,54.6521593163469,54.3537901530395,54.055420989732,53.8342831834564,53.6131453771809,53.3920075709053,53.1708697646298,52.9497319583542,52.7695126250682,52.5892932917822,52.4090739584963,52.2288546252103,52.0486352919243,52.0486352919243,52.0486352919243
862,"VEN","Venezuela",18.3261399424479,18.1143057950256,17.9024716476033,17.690637500181,17.4788033527588,17.2669692053365,17.1422474980413,17.0175257907461,16.8928040834508,16.7680823761555,16.6433606688603,16.5761510485681,16.508941428276,16.4417318079838,16.3745221876917,16.3073125673995,14.9590629507292,13.6108133340589,12.2625637173886,10.9143141007182,9.56606448404793,10.4430236949369,11.3199829058258,12.1969421167147,13.0739013276036,13.9508605384925,13.9508605384925,13.9508605384925
704,"VNM","Viet Nam",16.3714430946569,16.0484610178865,15.725478941116,15.4024968643456,15.0795147875751,14.7565327108047,14.4602369820211,14.1639412532375,13.867645524454,13.5713497956704,13.2750540668868,13.0403840451251,12.8057140233636,12.5710440016019,12.3363739798403,12.1017039580786,11.3404255131064,10.5791470681341,9.81786862316184,9.05659017818954,8.2953117332173,9.10393738348141,9.91256303374543,10.7211886840095,11.5298143342736,12.3384399845377,12.3384399845377,12.3384399845377
876,"WLF","Wallis and Futuna Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
732,"ESH","Western Sahara",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.6201623202309,93.240324640461,89.860486960692,86.4806492809221,83.100811601153,83.100811601153,83.100811601153
887,"YEM","Yemen",31.0102299071845,30.640821851839,30.2714137964935,29.9020057411479,29.5325976858024,29.1631896304569,28.8857719368581,28.6083542432593,28.3309365496605,28.0535188560617,27.776101162463,27.4969322465089,27.2177633305548,26.9385944146008,26.6594254986467,26.3802565826926,25.5936887199119,24.8071208571312,24.0205529943506,23.2339851315699,22.4474172687893,23.4068237991314,24.3662303294735,25.3256368598156,26.2850433901577,27.2444499204998,27.2444499204998,27.2444499204998
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
